Index,url,diameter (mm),width (mm),Nominal speed (rpm),Nominal torque (max. continuous torque) (mNm),Max. efficiency (%),Weight (g)
199,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/IDX-MOTOR/IDX-56-MOTOR/IDX-56-S-MOTOR/IDX56SABSTD4Y656B,56,127.0,5660,475.0,91,804
200,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/IDX-MOTOR/IDX-56-MOTOR/IDX-56-S-MOTOR/IDX56SA0STD4Y585B,56,107.0,5660,470.0,90,574
201,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/IDX-MOTOR/IDX-56-MOTOR/IDX-56-S-MOTOR/IDX56SABSTD4Y585B,56,127.0,5660,470.0,90,804
202,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/IDX-MOTOR/IDX-56-MOTOR/IDX-56-L-MOTOR/IDX56LA0STD4Y543B,56,157.0,2900,1040.0,90,1196
203,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/IDX-MOTOR/IDX-56-MOTOR/IDX-56-L-MOTOR/IDX56LABSTD4Y543B,56,177.0,2900,1040.0,90,1426
204,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667065,52,80.0,3800,972.0,90,752
205,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667064,52,80.0,3470,904.0,89,752
206,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/596099,52,110.0,3300,655.0,90,1150
207,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/606793,52,110.0,2970,646.0,89,1150
208,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667062,52,80.0,4280,646.0,91,750
209,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/634043,52,110.0,3610,627.0,91,1150
210,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667063,52,80.0,4370,623.0,91,750
211,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667061,52,80.0,4140,612.0,90,750
212,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667060,52,80.0,3770,596.0,89,750
213,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/579164,52,80.0,4370,448.0,91,823
214,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/579165,52,80.0,4470,423.0,91,823
215,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/574740,52,80.0,4360,399.0,89,823
216,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/667066,52,80.0,3910,1050.0,91,752
217,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/633919,52,80.0,3990,1020.0,91,752
218,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/370357,50,108.0,2470,452.0,92,1100
219,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/578299,50,108.0,2470,452.0,92,1100
220,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/618573,50,108.0,2480,442.0,91,1100
221,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframelessdt/EC50Frameless/758031,50,27.0,3700,435.0,92,270
222,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/578298,50,108.0,4620,420.0,93,1100
223,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/578297,50,108.0,5420,418.0,94,1100
224,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/370356,50,108.0,4630,407.0,94,1100
225,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/370354,50,108.0,5680,405.0,94,1100
226,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/578296,50,108.0,5680,405.0,94,1100
227,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/389091,50,108.0,4630,404.0,92,1100
228,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/618572,50,108.0,4630,404.0,92,1100
229,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/389090,50,108.0,5430,400.0,93,1100
230,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/618571,50,108.0,5430,400.0,93,1100
231,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/370355,50,108.0,5430,392.0,94,1100
232,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/389089,50,108.0,5690,385.0,93,1100
233,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re50/618570,50,108.0,5690,385.0,93,1100
234,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframelessdt/EC50Frameless/734439,50,22.0,5630,322.0,92,225
235,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/353518,45,33.8,3000,99.7,77,226
236,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/543631,45,23.7,5140,97.2,84,110
237,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/400106,45,21.15,5190,97.1,85,110
238,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651607,45,22.0,5170,91.1,82,116
239,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651611,45,22.0,5170,91.1,82,116
240,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651608,45,22.0,5010,90.9,82,116
241,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651612,45,22.0,5010,90.9,82,116
242,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/339287,45,21.15,2360,90.5,82,110
243,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/400108,45,21.15,2360,90.5,82,110
244,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574404,45,23.7,2350,90.5,82,110
245,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/370424,45,31.6,6000,87.7,76,226
246,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688726,45,31.6,6000,87.7,76,226
247,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/251601,45,21.15,5240,83.4,83,110
248,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/387250,45,21.15,5240,83.4,83,110
249,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574402,45,23.7,5210,83.4,83,110
250,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/350909,45,33.8,6000,80.3,79,226
251,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/353519,45,33.8,6000,80.3,79,226
252,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/370425,45,33.8,6000,80.3,79,226
253,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688721,45,33.8,6000,80.3,79,226
254,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688722,45,33.8,6000,80.3,79,226
255,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/339286,45,21.15,3480,69.6,79,110
256,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/400107,45,21.15,3480,69.6,79,110
257,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574403,45,23.7,3460,69.6,79,110
258,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574538,45,20.55,3450,68.7,80,89
259,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/668557,45,17.8,3460,68.7,80,75
260,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/339284,45,16.25,3440,68.6,80,75
261,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/400580,45,16.25,3290,66.0,80,75
262,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/200142,45,16.25,3050,57.1,77,75
263,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/387266,45,16.25,3050,57.1,77,75
264,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/548273,45,20.55,3010,57.1,76,89
265,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/668555,45,17.8,3050,57.1,77,75
266,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/200189,45,16.25,2930,56.9,75,75
267,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/339283,45,16.25,3040,56.9,77,75
268,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574537,45,20.55,3060,56.9,77,89
269,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/668556,45,17.8,3070,56.9,77,75
270,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574536,45,20.55,3580,55.4,76,89
271,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/400527,45,16.25,2930,54.7,76,75
272,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136207,45,144.0,4300,331.0,85,1150
273,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136212,45,144.0,10000,316.0,87,1150
274,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136210,45,144.0,7970,311.0,86,1150
275,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/200188,45,7.8,4780,23.8,76,57
276,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/200141,45,7.8,4540,23.6,75,57
277,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/339275,45,7.8,4840,20.1,73,57
278,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/339277,45,7.8,4720,20.0,72,57
279,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136200,45,111.2,4190,191.0,80,850
280,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136201,45,111.2,4640,187.0,80,850
281,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136196,45,111.2,4370,186.0,79,850
282,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136197,45,111.2,4680,184.0,79,850
283,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136198,45,111.2,4840,183.0,79,850
284,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136205,45,111.2,8150,179.0,81,850
285,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136202,45,111.2,8410,174.0,79,850
286,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136206,45,111.2,8960,174.0,81,850
287,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608148,45,33.0,4520,174.0,84,149
288,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608152,45,33.0,4520,174.0,84,149
289,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136203,45,111.2,9000,171.0,80,850
290,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591483,45,27.0,2890,170.0,84,147
291,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608147,45,27.0,2890,170.0,84,147
292,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ec/ec45/136204,45,111.2,9290,169.0,80,850
293,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608151,45,33.0,2900,169.0,84,149
294,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608155,45,33.0,2900,169.0,84,149
295,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591480,45,27.0,4560,167.0,85,147
296,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608135,45,28.0,4280,164.0,84,115
297,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608139,45,28.0,4280,164.0,84,115
298,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608138,45,28.0,4300,149.0,83,115
299,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608142,45,28.0,4300,149.0,83,115
300,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608149,45,33.0,4820,147.0,82,149
301,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608153,45,33.0,4820,147.0,82,149
302,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608150,45,33.0,4510,146.0,82,149
303,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608154,45,33.0,4510,146.0,82,149
304,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/352887,45,36.6,4500,144.0,80,260
305,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/370426,45,36.6,4500,144.0,80,260
306,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688727,45,36.6,4500,144.0,80,260
307,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651617,45,27.0,3010,143.0,84,150
308,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591482,45,27.0,4560,140.0,82,147
309,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608146,45,27.0,4560,140.0,82,147
310,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591481,45,27.0,4870,139.0,82,147
311,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608145,45,27.0,4870,139.0,82,147
312,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608136,45,28.0,4700,136.0,82,115
313,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608140,45,28.0,4700,136.0,82,115
314,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608137,45,28.0,4560,135.0,82,115
315,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608141,45,28.0,4560,135.0,82,115
316,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/402687,45,26.55,2540,134.0,84,141
317,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/411816,45,26.55,2540,134.0,84,141
318,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591476,45,22.0,4510,134.0,84,113
319,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608131,45,22.0,4510,134.0,84,113
320,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651614,45,27.0,4750,134.0,85,150
321,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/397172,45,26.55,4860,128.0,85,141
322,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/411812,45,26.55,4860,128.0,85,141
323,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/548270,45,28.6,4780,128.0,84,143
324,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/353526,45,38.8,3000,127.0,78,260
325,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591479,45,22.0,4530,122.0,83,113
326,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608134,45,22.0,4530,122.0,83,113
327,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/350910,45,38.8,4500,116.0,80,260
328,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/370427,45,38.8,4500,116.0,80,260
329,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688723,45,38.8,4500,116.0,80,260
330,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688724,45,38.8,4500,116.0,80,260
331,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/402685,45,26.55,4990,112.0,84,141
332,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/411814,45,26.55,4990,112.0,84,141
333,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574035,45,28.6,4950,112.0,83,143
334,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651606,45,22.0,4690,112.0,84,116
335,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651610,45,22.0,4690,112.0,84,116
336,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651616,45,27.0,4750,112.0,82,150
337,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651620,45,27.0,4750,112.0,82,150
338,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/591477,45,22.0,4970,110.0,82,113
339,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608132,45,22.0,4970,110.0,82,113
340,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651615,45,27.0,5080,110.0,82,150
341,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651619,45,27.0,5080,110.0,82,150
342,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/608133,45,22.0,4810,109.0,82,113
343,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/402686,45,26.55,5080,108.0,83,141
344,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/411815,45,26.55,5080,108.0,83,141
345,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecframeless/EC45Frameless/574036,45,28.6,5050,108.0,83,143
346,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/353516,45,31.6,3000,102.0,77,226
347,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651609,45,22.0,4710,102.0,83,116
348,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/651613,45,22.0,4710,102.0,83,116
349,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/352886,45,31.6,6000,100.0,79,226
350,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/353517,45,31.6,6000,100.0,79,226
351,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecflat/ecflat45/688725,45,31.6,6000,100.0,79,226
352,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42SZF10L8IL1Y667A,42,17.8,6540,63.5,79,112
353,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42SZF10L8IL1Y601A,42,17.8,6290,59.8,78,112
354,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42MZF50E8ILACV1Y595A,42,21.2,5740,292.0,83,127
355,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42MZF50E8ILACV1Y519A,42,21.2,6100,285.0,82,127
356,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42MZF50E8ILACO1Y595A,42,21.2,6070,220.0,84,127
357,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42MZF50E8ILACO1Y519A,42,21.2,6470,213.0,84,127
358,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42SZF50E8ILACV1Y631A,42,17.8,6810,173.0,80,106
359,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42SZF50E8ILACV1Y558A,42,17.8,7070,171.0,79,106
360,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42SZF50E8ILACO1Y631A,42,17.8,7020,133.0,80,106
361,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ECX-Flat/ECX-Flat-42/ECXA42SZF50E8ILACO1Y558A,42,17.8,7320,130.0,79,106
362,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecmax/ecmax40/283868,40,58.0,7030,95.0,78,460
363,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re40/148866,40,71.0,6380,94.9,88,480
364,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecmax/ecmax40/283869,40,58.0,7610,94.2,78,460
365,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecmax/ecmax40/283866,40,58.0,6410,89.7,76,460
366,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re40/448590,40,71.0,2470,88.2,92,480
367,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re40/448588,40,71.0,2560,87.8,92,480
368,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re40/448589,40,71.0,2580,87.8,92,480
369,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re40/448591,40,71.0,2640,87.6,92,480
370,https://www.maxongroup.com/maxon/view/product/motor/dcmotor/re/re40/448592,40,71.0,2400,87.6,92,480
371,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/449470,40,36.0,8720,84.8,87,240
372,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496652,40,26.0,6080,78.9,86,180
373,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496653,40,26.0,6310,73.9,86,180
374,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/449469,40,36.0,8220,69.8,84,240
375,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496650,40,26.0,6390,65.7,82,180
376,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496651,40,26.0,6520,65.2,84,180
377,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/449464,40,26.0,10200,53.6,85,170
378,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/449463,40,26.0,9640,43.9,81,170
379,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/666603,40,56.0,3910,343.0,89,587
380,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/666602,40,56.0,3940,327.0,88,587
381,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/676600,40,56.0,3990,301.0,87,587
382,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/666601,40,56.0,3920,276.0,86,587
383,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/488607,40,56.0,4390,224.0,89,390
384,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecmax/ecmax40/283873,40,88.0,2670,211.0,80,720
385,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496660,40,56.0,3920,209.0,87,390
386,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/EC-i/496661,40,56.0,3950,208.0,87,390
387,https://www.maxongroup.com/maxon/view/product/motor/ecmotor/ecmax/ecmax40/283872,40,88.0,3770,203.0,82,720
