index,url,Gearhead type,Version,Reduction (:1),Absolute reduction,Number of stages,Max. continuous torque (Nm),Max. intermittent torque (Nm),"Direction of rotation, drive to output",Max. efficiency (%),Gearhead length (L1) (mm),Bearing at output,Max. radial load,Max. axial load (dynamic) (N),Max. continuous input speed (rpm),Max. intermittent input speed (rpm),Recommended temperature range (°C),Weight (g),Outer diameter (mm),Average backlash no load (°),Max. motor shaft diameter (mm),Mass inertia (gcm²),Max. transmittable power (continuous) (W),Max. transmittable power (intermittent) (W),Radial play,Axial play (mm),Max. force for press fits (N),Extended temperature range (°C),Number of autoclave cycles,Max. feed velocity (mm/s),Max. feed force continuous (N),Max. feed force intermittent (N),Mechanical positioning accuracy (mm),Spindle length (mm),Axial play of the nut (mm)
1848,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-UP/GPX22UPKLSL0111CPLW,GPX,Ultra Performance,111,357075/3211,3,4.3,5.3,=,90,41.9,ball bearing,"150 N, 10 mm from flange",80,10000,10000,-20...+100,95,22,0.8,,0.6,20,25,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1849,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-UP/GPX22UPKLSL0138CPLW,GPX,Ultra Performance,138,341550/2470,3,4.3,5.3,=,90,41.9,ball bearing,"150 N, 10 mm from flange",80,10000,10000,-20...+100,95,22,0.8,,0.6,20,25,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1850,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-UP/GPX22UPKLSL0172CPLW,GPX,Ultra Performance,172,326700/1900,3,4.3,5.3,=,90,41.9,ball bearing,"150 N, 10 mm from flange",80,10000,10000,-20...+100,95,22,0.8,,0.6,20,25,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1851,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-UP/GPX22UPKLSL0186CPLW,GPX,Ultra Performance,186,314226/1690,3,4.3,5.3,=,90,41.9,ball bearing,"150 N, 10 mm from flange",80,10000,10000,-20...+100,95,22,0.8,,0.6,20,25,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1852,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0326CPLW,GPX,Ultra Performance,326,29109375/89167,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1853,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0406CPLW,GPX,Ultra Performance,406,27843750/68590,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1854,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0439CPLW,GPX,Ultra Performance,439,26780625/61009,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1855,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0546CPLW,GPX,Ultra Performance,546,25616250/46930,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1856,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0590CPLW,GPX,Ultra Performance,590,24638175/41743,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1857,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-1-Stufig-UP/GPX22UPKLSL05D3CPLW,GPX,Ultra Performance,5.3,69/13,1,1,1.25,=,96,21.6,ball bearing,"100 N, 10 mm from flange",80,8000,10000,-20...+100,56,22,0.6,,0.41,66,82.5,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1858,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0679CPLW,GPX,Ultra Performance,679,24502500/36100,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1859,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0794CPLW,GPX,Ultra Performance,794,22667121/28561,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1860,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0913CPLW,GPX,Ultra Performance,913,22542300/24700,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1861,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL0987CPLW,GPX,Ultra Performance,987,21681594/21970,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1862,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL1135CPLW,GPX,Ultra Performance,1135,21562200/19000,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1863,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-4-Stufig-UP/GPX22UPKLSL1227CPLW,GPX,Ultra Performance,1227,20738916/16900,4,5.2,6.5,=,87,51.9,ball bearing,"150 N, 10 mm from flange",80,8000,10000,-20...+100,115,22,0.8,,0.6,11,14,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1864,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-2-Stufig-UP/GPX22UPKLSL21D0CPLW,GPX,Ultra Performance,21,5175/247,2,2.9,3.6,=,93,31.7,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-20...+100,78,22,0.7,,0.6,36,45,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1865,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-2-Stufig-UP/GPX22UPKLSL28D0CPLW,GPX,Ultra Performance,28,4761/169,2,2.9,3.6,=,93,31.7,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-20...+100,78,22,0.7,,0.4,36,45,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1866,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX22/GPX22-3-Stufig-UP/GPX22UPKLSL83D0CPLW,GPX,Ultra Performance,83,388125/4693,3,4.3,5.3,=,90,41.9,ball bearing,"150 N, 10 mm from flange",80,10000,10000,-20...+100,95,22,0.8,,0.6,20,25,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1867,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-A/GPX26AAKLSL0103CPLW,GPX,Standard version,103,371250/3610,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1868,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-A/GPX26AAKLSL0111CPLW,GPX,Standard version,111,357075/3211,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1869,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-A/GPX26AAKLSL0138CPLW,GPX,Standard version,138,341550/2470,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1870,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-A/GPX26AAKLSL0172CPLW,GPX,Standard version,172,326700/1900,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1871,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-A/GPX26AAKLSL0186CPLW,GPX,Standard version,186,314226/1690,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1872,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-A/GPX26AAKLSL21D0CPLW,GPX,Standard version,21,5175/247,2,2.25,3.2,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+100,95,26,0.95,,1.3189,24,30,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1873,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-A/GPX26AAKLSL28D0CPLW,GPX,Standard version,28,4761/169,2,2.25,3.2,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+100,95,26,0.95,,1.3189,24,30,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1874,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-A/GPX26AAKLSL83D0CPLW,GPX,Standard version,83,388125/4693,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1875,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-C/GPX26CAKLSL0103CPLW,GPX,Ceramic version,103,371250/3610,3,5,6.3,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,15,18,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1876,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-C/GPX26CAKLSL0111CPLW,GPX,Ceramic version,111,357075/3211,3,5,6.3,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,15,18,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1877,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-C/GPX26CAKLSL0138CPLW,GPX,Ceramic version,138,341550/2470,3,5,6.3,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,15,18,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1878,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-C/GPX26CAKLSL0172CPLW,GPX,Ceramic version,172,326700/1900,3,5,6.3,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,15,18,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1879,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-C/GPX26CAKLSL0186CPLW,GPX,Ceramic version,186,314226/1690,3,5,6.3,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,15,18,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1880,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-C/GPX26CAKLSL21D0CPLW,GPX,Ceramic version,21,5175/247,2,2.6,3.4,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+100,95,26,0.95,,1.3189,30,35,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1881,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-C/GPX26CAKLSL28D0CPLW,GPX,Ceramic version,28,4761/169,2,2.6,3.4,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+100,95,26,0.95,,1.3189,30,35,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1882,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-C/GPX26CAKLSL83D0CPLW,GPX,Ceramic version,83,388125/4693,3,5,6.3,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,1.1,,1.282,15,18,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1883,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-HP/GPX26HPKLSL0103CPLW,GPX,High Power,103,371250/3610,3,5,7,=,65,47.1,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,144,26,1.1,,3.4377,30,40,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1884,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-HP/GPX26HPKLSL0111CPLW,GPX,High Power,111,357075/3211,3,5,7,=,65,47.1,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,144,26,1.1,,3.4377,30,40,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1885,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-HP/GPX26HPKLSL0138CPLW,GPX,High Power,138,341550/2470,3,5,7,=,65,47.1,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,144,26,1.1,,3.4377,30,40,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1886,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-HP/GPX26HPKLSL0172CPLW,GPX,High Power,172,326700/1900,3,5,7,=,65,47.1,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,144,26,1.1,,3.4377,30,40,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1887,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-HP/GPX26HPKLSL0186CPLW,GPX,High Power,186,314226/1690,3,5,7,=,65,47.1,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,144,26,1.1,,3.4377,30,40,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1888,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0326CPLW,GPX,High Power,326,29109375/89167,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1889,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0406CPLW,GPX,High Power,406,27843750/68590,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1890,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0439CPLW,GPX,High Power,439,26780625/61009,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1891,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0546CPLW,GPX,High Power,546,25616250/46930,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1892,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0590CPLW,GPX,High Power,590,24638175/41743,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1893,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0679CPLW,GPX,High Power,679,24502500/36100,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1894,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0794CPLW,GPX,High Power,794,22667121/28561,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1895,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0913CPLW,GPX,High Power,913,22542300/24700,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1896,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL0987CPLW,GPX,High Power,987,21681594/21970,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1897,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL1135CPLW,GPX,High Power,1135,21562200/19000,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1898,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-4-Stufig-HP/GPX26HPKLSL1227CPLW,GPX,High Power,1227,20738916/16900,4,6.3,8,=,55,52.4,ball bearing,"180 N, 10 mm from flange",110,10000,12500,-40...+100,153,26,1.3,,3.3483,15,20,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1899,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-HP/GPX26HPKLSL21D0CPLW,GPX,High Power,21,5175/247,2,3,4,=,75,38.2,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,122,26,0.95,,3.9217,60,75,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1900,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-HP/GPX26HPKLSL28D0CPLW,GPX,High Power,28,4761/169,2,3,4,=,75,38.2,ball bearing,"180 N, 10 mm from flange",110,7000,8750,-40...+100,122,26,0.95,,3.9217,60,75,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1901,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-HP/GPX26HPKLSL83D0CPLW,GPX,High Power,83,388125/4693,3,5,7,=,65,47.1,ball bearing,"180 N, 10 mm from flange",110,8000,10000,-40...+100,144,26,1.1,,3.4377,30,40,"0.1 mm, 5 mm from flange",0 - 0.2,120,,0.0,,,,,,
1902,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LN/GPX26LNKLSL0103CPLW,GPX,Reduced noise level,103,371250/3610,3,3.6,4.5,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+85,105,26,1.1,,1.282,10,12,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1903,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LN/GPX26LNKLSL0111CPLW,GPX,Reduced noise level,111,357075/3211,3,3.6,4.5,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+85,105,26,1.1,,1.282,10,12,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1904,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LN/GPX26LNKLSL0138CPLW,GPX,Reduced noise level,138,341550/2470,3,3.6,4.5,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+85,105,26,1.1,,1.282,10,12,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1905,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LN/GPX26LNKLSL0172CPLW,GPX,Reduced noise level,172,326700/1900,3,3.6,4.5,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+85,105,26,1.1,,1.282,10,12,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1906,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LN/GPX26LNKLSL0186CPLW,GPX,Reduced noise level,186,314226/1690,3,3.6,4.5,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+85,105,26,1.1,,1.282,10,12,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1907,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-LN/GPX26LNKLSL21D0CPLW,GPX,Reduced noise level,21,5175/247,2,1.8,2.25,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+85,95,26,0.95,,1.3189,19,24,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1908,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-LN/GPX26LNKLSL28D0CPLW,GPX,Reduced noise level,28,4761/169,2,1.8,2.25,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+85,95,26,0.95,,1.3189,19,24,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1909,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LN/GPX26LNKLSL83D0CPLW,GPX,Reduced noise level,83,388125/4693,3,3.6,4.5,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+85,105,26,1.1,,1.282,10,12,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1910,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LZ/GPX26LZKLSL0103CPLW,GPX,Reduced backlash,103,371250/3610,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,0.9,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1911,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LZ/GPX26LZKLSL0111CPLW,GPX,Reduced backlash,111,357075/3211,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,0.9,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1912,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LZ/GPX26LZKLSL0138CPLW,GPX,Reduced backlash,138,341550/2470,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,0.9,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1913,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LZ/GPX26LZKLSL0172CPLW,GPX,Reduced backlash,172,326700/1900,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,0.9,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1914,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-3-Stufig-LZ/GPX26LZKLSL0186CPLW,GPX,Reduced backlash,186,314226/1690,3,4.5,6.2,=,75,35.5,ball bearing,"150 N, 10 mm from flange",80,10000,12500,-40...+100,105,26,0.9,,1.282,12,15,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1915,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-LZ/GPX26LZKLSL21D0CPLW,GPX,Reduced backlash,21,5175/247,2,2.25,3.2,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+100,95,26,0.85,,1.3189,24,30,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
1916,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX26/GPX26-2-Stufig-LZ/GPX26LZKLSL28D0CPLW,GPX,Reduced backlash,28,4761/169,2,2.25,3.2,=,78,30.2,ball bearing,"145 N, 10 mm from flange",80,8000,10000,-40...+100,95,26,0.85,,1.3189,24,30,"0.1 mm, 5 mm from flange",0 - 0.4,120,,0.0,,,,,,
