index,url,Gearhead type,Version,Reduction,Absolute reduction,Number of stages,Max. continuous torque,Max. intermittent torque,"Direction of rotation, drive to output",Max. efficiency,Gearhead length (L1),Bearing at output,Max. radial load,Max. axial load (dynamic),Max. continuous input speed,Max. intermittent input speed,Recommended temperature range,Weight,Outer diameter,Average backlash no load,Max. motor shaft diameter,Mass inertia,Max. transmittable power (continuous),Max. transmittable power (intermittent),Radial play,Axial play,Max. force for press fits,Extended temperature range,Number of autoclave cycles,Max. feed velocity,Max. feed force continuous,Max. feed force intermittent,Mechanical positioning accuracy,Spindle length,Axial play of the nut
231,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-A/GPX16AAKLSL0231CPLW,GPX ,Standard version ,231 : 1 ,300564/1300 ,3 ,0.35 Nm,0.45 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.6 W,2 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
232,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-A/GPX16AAKLSL0243CPLW,GPX ,Standard version ,243 : 1 ,31640625/130321 ,4 ,0.45 Nm,0.55 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.6 W,0.75 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
233,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-A/GPX16AAKLSL03D9CPLW,GPX ,Standard version ,3.9 : 1 ,75/19 ,1 ,0.2 Nm,0.25 Nm,= ,90 %,15.8 mm,ball bearing ,"30 N, 5 mm from flange ",20 N,12000 rpm,15000 rpm,-40...+100 °C,20 g,16 mm,1 °,N/A,0.1283 gcm²,6.5 W,8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
234,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-A/GPX16AAKLSL06D6CPLW,GPX ,Standard version ,6.6 : 1 ,66/10 ,1 ,0.2 Nm,0.25 Nm,= ,90 %,15.8 mm,ball bearing ,"30 N, 5 mm from flange ",20 N,12000 rpm,15000 rpm,-40...+100 °C,20 g,16 mm,1 °,N/A,0.1283 gcm²,6.5 W,8 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
235,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-A/GPX16AAKLSL0734CPLW,GPX ,Standard version ,734 : 1 ,23566950/32110 ,4 ,0.45 Nm,0.55 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.6 W,0.75 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
236,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-A/GPX16AAKLSL1526CPLW,GPX ,Standard version ,1526 : 1 ,19837224/13000 ,4 ,0.45 Nm,0.55 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.6 W,0.75 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
237,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-A/GPX16AAKLSL16D0CPLW,GPX ,Standard version ,16 : 1 ,5625/361 ,2 ,0.25 Nm,0.35 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+100 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,3.2 W,4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
238,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-A/GPX16AAKLSL26D0CPLW,GPX ,Standard version ,26 : 1 ,4950/190 ,2 ,0.25 Nm,0.35 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+100 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,3.2 W,4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
239,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-A/GPX16AAKLSL44D0CPLW,GPX ,Standard version ,44 : 1 ,4356/100 ,2 ,0.25 Nm,0.35 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+100 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,3.2 W,4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
240,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-A/GPX16AAKLSL62D0CPLW,GPX ,Standard version ,62 : 1 ,421875/6859 ,3 ,0.35 Nm,0.45 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.6 W,2 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
241,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-C/GPX16CAKLSL0150CPLW,GPX ,Ceramic version ,150 : 1 ,328509/2197 ,3 ,0.47 Nm,0.58 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.9 W,2.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
242,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-C/GPX16CAKLSL0231CPLW,GPX ,Ceramic version ,231 : 1 ,300564/1300 ,3 ,0.47 Nm,0.58 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.9 W,2.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
243,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-C/GPX16CAKLSL0243CPLW,GPX ,Ceramic version ,243 : 1 ,31640625/130321 ,4 ,0.6 Nm,0.75 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.7 W,1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
244,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-C/GPX16CAKLSL03D9CPLW,GPX ,Ceramic version ,3.9 : 1 ,75/19 ,1 ,0.27 Nm,0.33 Nm,= ,90 %,15.8 mm,ball bearing ,"30 N, 5 mm from flange ",20 N,12000 rpm,15000 rpm,-40...+100 °C,20 g,16 mm,1 °,N/A,0.1283 gcm²,7.8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
245,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-C/GPX16CAKLSL06D6CPLW,GPX ,Ceramic version ,6.6 : 1 ,66/10 ,1 ,0.27 Nm,0.33 Nm,= ,90 %,15.8 mm,ball bearing ,"30 N, 5 mm from flange ",20 N,12000 rpm,15000 rpm,-40...+100 °C,20 g,16 mm,1 °,N/A,0.1283 gcm²,7.8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
246,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-C/GPX16CAKLSL0734CPLW,GPX ,Ceramic version ,734 : 1 ,23566950/32110 ,4 ,0.6 Nm,0.75 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.7 W,1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
247,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-C/GPX16CAKLSL1526CPLW,GPX ,Ceramic version ,1526 : 1 ,19837224/13000 ,4 ,0.6 Nm,0.75 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.7 W,1 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
248,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-C/GPX16CAKLSL16D0CPLW,GPX ,Ceramic version ,16 : 1 ,5625/361 ,2 ,0.33 Nm,0.42 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+100 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,3.8 W,5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
249,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-C/GPX16CAKLSL26D0CPLW,GPX ,Ceramic version ,26 : 1 ,4950/190 ,2 ,0.33 Nm,0.42 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+100 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,3.8 W,5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
250,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-C/GPX16CAKLSL44D0CPLW,GPX ,Ceramic version ,44 : 1 ,4356/100 ,2 ,0.33 Nm,0.42 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+100 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,3.8 W,5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
251,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-C/GPX16CAKLSL62D0CPLW,GPX ,Ceramic version ,62 : 1 ,421875/6859 ,3 ,0.47 Nm,0.58 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.9 W,2.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
252,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-HP/GPX16HPKLSL0150CPLW,GPX ,High Power ,150 : 1 ,328509/2197 ,3 ,0.8 Nm,1 Nm,= ,65 %,30.9 mm,ball bearing ,"90 N, 5 mm from flange ",30 N,14000 rpm,17500 rpm,-40...+100 °C,37 g,16 mm,1.3 °,N/A,0.1783 gcm²,4 W,4.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
253,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-HP/GPX16HPKLSL0231CPLW,GPX ,High Power ,231 : 1 ,300564/1300 ,3 ,0.8 Nm,1 Nm,= ,65 %,30.9 mm,ball bearing ,"90 N, 5 mm from flange ",30 N,14000 rpm,17500 rpm,-40...+100 °C,37 g,16 mm,1.3 °,N/A,0.1783 gcm²,4 W,4.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
254,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-HP/GPX16HPKLSL0243CPLW,GPX ,High Power ,243 : 1 ,31640625/130321 ,4 ,0.9 Nm,1.1 Nm,= ,55 %,35.7 mm,ball bearing ,"90 N, 5 mm from flange ",30 N,16000 rpm,20000 rpm,-40...+100 °C,39 g,16 mm,1.4 °,N/A,0.1693 gcm²,1.5 W,1.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
255,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-HP/GPX16HPKLSL0734CPLW,GPX ,High Power ,734 : 1 ,23566950/32110 ,4 ,0.9 Nm,1.1 Nm,= ,55 %,35.7 mm,ball bearing ,"90 N, 5 mm from flange ",30 N,16000 rpm,20000 rpm,-40...+100 °C,39 g,16 mm,1.4 °,N/A,0.1693 gcm²,1.5 W,1.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
256,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-HP/GPX16HPKLSL1526CPLW,GPX ,High Power ,1526 : 1 ,19837224/13000 ,4 ,0.9 Nm,1.1 Nm,= ,55 %,35.7 mm,ball bearing ,"90 N, 5 mm from flange ",30 N,16000 rpm,20000 rpm,-40...+100 °C,39 g,16 mm,1.4 °,N/A,0.1693 gcm²,1.5 W,1.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
257,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HP/GPX16HPKLSL16D0CPLW,GPX ,High Power ,16 : 1 ,5625/361 ,2 ,0.55 Nm,0.7 Nm,= ,75 %,25.9 mm,ball bearing ,"80 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-40...+100 °C,32 g,16 mm,1.2 °,N/A,0.2085 gcm²,8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
258,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HP/GPX16HPKLSL26D0CPLW,GPX ,High Power ,26 : 1 ,4950/190 ,2 ,0.55 Nm,0.7 Nm,= ,75 %,25.9 mm,ball bearing ,"80 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-40...+100 °C,32 g,16 mm,1.2 °,N/A,0.2085 gcm²,8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
259,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HP/GPX16HPKLSL44D0CPLW,GPX ,High Power ,44 : 1 ,4356/100 ,2 ,0.55 Nm,0.7 Nm,= ,75 %,25.9 mm,ball bearing ,"80 N, 5 mm from flange ",30 N,12000 rpm,15000 rpm,-40...+100 °C,32 g,16 mm,1.2 °,N/A,0.2085 gcm²,8 W,10 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
260,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-HP/GPX16HPKLSL62D0CPLW,GPX ,High Power ,62 : 1 ,421875/6859 ,3 ,0.8 Nm,1 Nm,= ,65 %,30.9 mm,ball bearing ,"90 N, 5 mm from flange ",30 N,14000 rpm,17500 rpm,-40...+100 °C,37 g,16 mm,1.3 °,N/A,0.1783 gcm²,4 W,4.4 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
261,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-HS/GPX16HSKLSL03D9CPSC,GPX ,Sterilizable ,3.9 : 1 ,75/19 ,1 ,0.045 Nm,0.055 Nm,= ,85 %,27.7 mm,ball bearing ,"25 N, 5 mm from flange ",30 N,50000 rpm,70000 rpm,-10...+135 °C,27 g,16 mm,1.4 °,N/A,0.0497 gcm²,42 W,52 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,1000 ,N/A,N/A,N/A,N/A,N/A,N/A
262,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-HS/GPX16HSKLSL06D6CPSC,GPX ,Sterilizable ,6.6 : 1 ,66/10 ,1 ,0.045 Nm,0.055 Nm,= ,85 %,27.7 mm,ball bearing ,"25 N, 5 mm from flange ",30 N,50000 rpm,70000 rpm,-10...+135 °C,27 g,16 mm,1.4 °,N/A,0.0167 gcm²,42 W,52 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,1000 ,N/A,N/A,N/A,N/A,N/A,N/A
263,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HS/GPX16HSKLSL16D0CPSC,GPX ,Sterilizable ,16 : 1 ,5625/361 ,2 ,0.11 Nm,0.14 Nm,= ,80 %,35.1 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,50000 rpm,70000 rpm,-10...+135 °C,35 g,16 mm,1.6 °,N/A,0.0433 gcm²,21 W,25 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,1000 ,N/A,N/A,N/A,N/A,N/A,N/A
264,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HS/GPX16HSKLSL26D0CPSC,GPX ,Sterilizable ,26 : 1 ,4950/190 ,2 ,0.11 Nm,0.14 Nm,= ,80 %,35.1 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,50000 rpm,70000 rpm,-10...+135 °C,35 g,16 mm,1.6 °,N/A,0.0396 gcm²,21 W,25 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,1000 ,N/A,N/A,N/A,N/A,N/A,N/A
265,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-HS/GPX16HSKLSL44D0CPSC,GPX ,Sterilizable ,44 : 1 ,4356/100 ,2 ,0.11 Nm,0.14 Nm,= ,80 %,35.1 mm,ball bearing ,"35 N, 5 mm from flange ",30 N,50000 rpm,70000 rpm,-10...+135 °C,35 g,16 mm,1.6 °,N/A,0.0142 gcm²,21 W,25 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,100 N,N/A,1000 ,N/A,N/A,N/A,N/A,N/A,N/A
266,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-LN/GPX16LNKLSL0150CPLW,GPX ,Reduced noise level ,150 : 1 ,328509/2197 ,3 ,0.28 Nm,0.35 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+85 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.3 W,1.6 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
267,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-LN/GPX16LNKLSL0231CPLW,GPX ,Reduced noise level ,231 : 1 ,300564/1300 ,3 ,0.28 Nm,0.35 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+85 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.3 W,1.6 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
268,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-LN/GPX16LNKLSL0243CPLW,GPX ,Reduced noise level ,243 : 1 ,31640625/130321 ,4 ,0.36 Nm,0.45 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+85 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.5 W,0.6 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
269,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-LN/GPX16LNKLSL03D9CPLW,GPX ,Reduced noise level ,3.9 : 1 ,75/19 ,1 ,0.16 Nm,0.2 Nm,= ,90 %,15.8 mm,ball bearing ,"30 N, 5 mm from flange ",20 N,12000 rpm,15000 rpm,-40...+85 °C,20 g,16 mm,1 °,N/A,0.1283 gcm²,5.2 W,6.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
270,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-1-Stufig-LN/GPX16LNKLSL06D6CPLW,GPX ,Reduced noise level ,6.6 : 1 ,66/10 ,1 ,0.16 Nm,0.2 Nm,= ,90 %,15.8 mm,ball bearing ,"30 N, 5 mm from flange ",20 N,12000 rpm,15000 rpm,-40...+85 °C,20 g,16 mm,1 °,N/A,0.1283 gcm²,5.2 W,6.5 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
271,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-LN/GPX16LNKLSL0734CPLW,GPX ,Reduced noise level ,734 : 1 ,23566950/32110 ,4 ,0.36 Nm,0.45 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+85 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.5 W,0.6 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
272,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-4-Stufig-LN/GPX16LNKLSL1526CPLW,GPX ,Reduced noise level ,1526 : 1 ,19837224/13000 ,4 ,0.36 Nm,0.45 Nm,= ,65 %,30.5 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+85 °C,31 g,16 mm,1.4 °,N/A,0.1097 gcm²,0.5 W,0.6 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
273,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-LN/GPX16LNKLSL16D0CPLW,GPX ,Reduced noise level ,16 : 1 ,5625/361 ,2 ,0.2 Nm,0.25 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+85 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,2.6 W,3.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
274,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-LN/GPX16LNKLSL26D0CPLW,GPX ,Reduced noise level ,26 : 1 ,4950/190 ,2 ,0.2 Nm,0.25 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+85 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,2.6 W,3.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
275,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-2-Stufig-LN/GPX16LNKLSL44D0CPLW,GPX ,Reduced noise level ,44 : 1 ,4356/100 ,2 ,0.2 Nm,0.25 Nm,= ,80 %,20.8 mm,ball bearing ,"45 N, 5 mm from flange ",20 N,14000 rpm,17500 rpm,-40...+85 °C,25 g,16 mm,1.2 °,N/A,0.1097 gcm²,2.6 W,3.3 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
276,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-LN/GPX16LNKLSL62D0CPLW,GPX ,Reduced noise level ,62 : 1 ,421875/6859 ,3 ,0.28 Nm,0.35 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+85 °C,27 g,16 mm,1.3 °,N/A,0.1061 gcm²,1.3 W,1.6 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
277,https://www.maxongroup.com/maxon/view/product/gear/planetary/GPX/GPX16/GPX16-3-Stufig-LZ/GPX16LZKLSL0150CPLW,GPX ,Reduced backlash ,150 : 1 ,328509/2197 ,3 ,0.35 Nm,0.45 Nm,= ,75 %,25.7 mm,ball bearing ,"70 N, 5 mm from flange ",20 N,16000 rpm,20000 rpm,-40...+100 °C,27 g,16 mm,0.9 °,N/A,0.1061 gcm²,1.6 W,2 W,"max. 0.1 mm, 5 mm from flange ",0 - 0.1 mm,60 N,N/A,0 ,N/A,N/A,N/A,N/A,N/A,N/A
